2020-11-06:12:07:31,753 DEBUG    [fighter.py:40] Fighter running
2020-11-06:16:10:03,221 DEBUG    [bot.py:42] Current map (10, -15)
2020-11-06:16:10:03,733 INFO     [bot.py:99] Current map coords: (10, -15)
2020-11-06:16:10:03,734 DEBUG    [bot.py:101] Changing map to destination (11, -15)
2020-11-06:16:10:09,993 INFO     [bot.py:109] Change map took 6.258908799999993
2020-11-06:16:10:10,563 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:10:10,741 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:10:10,742 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:10:11,468 DEBUG    [fighter.py:43] Combat started
2020-11-06:16:10:11,469 INFO     [bot.py:58] Enter combat took: 0.7267662999999942
2020-11-06:16:10:13,120 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:10:13,197 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:10:13,197 DEBUG    [fighter.py:107] fighting 6 mobs
2020-11-06:16:10:13,197 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:10:13,509 DEBUG    [fighter.py:118] path found
2020-11-06:16:10:13,509 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:10:19,826 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:10:19,937 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:10:19,937 DEBUG    [fighter.py:107] fighting 6 mobs
2020-11-06:16:10:19,938 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:10:20,237 DEBUG    [fighter.py:118] path found
2020-11-06:16:10:20,237 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:10:27,34 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:10:27,108 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:10:27,108 DEBUG    [fighter.py:107] fighting 6 mobs
2020-11-06:16:10:27,108 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:10:27,406 DEBUG    [fighter.py:118] path found
2020-11-06:16:10:27,406 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:10:28,35 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:10:29,860 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:10:29,861 DEBUG    [fighter.py:107] fighting 5 mobs
2020-11-06:16:10:29,861 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:10:30,145 DEBUG    [fighter.py:118] path found
2020-11-06:16:10:30,145 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:10:30,671 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:10:32,552 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:10:32,552 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:16:10:32,552 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:10:32,852 DEBUG    [fighter.py:118] path found
2020-11-06:16:10:32,852 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:10:33,307 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:10:39,864 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:10:39,936 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:10:39,937 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:16:10:39,937 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:10:42,72 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:10:42,72 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:16:10:42,73 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:10:42,374 DEBUG    [fighter.py:118] path found
2020-11-06:16:10:42,374 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:10:44,902 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:10:46,811 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:10:46,812 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:10:46,812 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:10:47,119 DEBUG    [fighter.py:118] path found
2020-11-06:16:10:47,119 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:10:48,105 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:10:50,209 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:16:10:50,342 DEBUG    [fighter.py:64] Combat ended
2020-11-06:16:10:50,342 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:10:52,414 DEBUG    [bot.py:48] No mobs found
2020-11-06:16:10:52,414 DEBUG    [bot.py:42] Current map (11, -15)
2020-11-06:16:10:52,943 INFO     [bot.py:99] Current map coords: (11, -15)
2020-11-06:16:10:52,944 DEBUG    [bot.py:101] Changing map to destination (11, -16)
2020-11-06:16:10:57,668 INFO     [bot.py:109] Change map took 4.723157599999993
2020-11-06:16:10:58,218 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:10:58,408 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:10:58,409 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:11:01,653 DEBUG    [fighter.py:43] Combat started
2020-11-06:16:11:01,653 INFO     [bot.py:58] Enter combat took: 3.243421699999999
2020-11-06:16:11:03,287 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:11:03,363 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:11:03,363 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:16:11:03,363 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:11:04,963 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:11:04,963 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:16:11:04,963 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:11:05,254 DEBUG    [fighter.py:118] path found
2020-11-06:16:11:05,254 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:11:06,323 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:11:08,133 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:11:08,133 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:11:08,133 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:11:08,414 DEBUG    [fighter.py:118] path found
2020-11-06:16:11:08,414 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:11:09,42 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:11:11,164 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:16:11:11,580 DEBUG    [fighter.py:64] Combat ended
2020-11-06:16:11:11,581 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:11:11,995 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:11:11,995 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:11:14,300 DEBUG    [fighter.py:43] Combat started
2020-11-06:16:11:14,300 INFO     [bot.py:58] Enter combat took: 2.3046829000000173
2020-11-06:16:11:15,950 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:11:16,25 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:11:16,25 DEBUG    [fighter.py:107] fighting 7 mobs
2020-11-06:16:11:16,25 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:11:18,478 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:11:18,478 DEBUG    [fighter.py:107] fighting 6 mobs
2020-11-06:16:11:18,478 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:11:20,714 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:11:20,714 DEBUG    [fighter.py:107] fighting 5 mobs
2020-11-06:16:11:20,714 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:11:31,799 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:11:31,876 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:11:31,876 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:16:11:31,876 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:11:34,33 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:11:34,34 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:16:11:34,34 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:11:35,878 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:11:35,878 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:16:11:35,878 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:11:36,192 DEBUG    [fighter.py:118] path found
2020-11-06:16:11:36,192 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:11:36,787 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:11:41,258 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:11:41,333 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:11:41,334 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:11:41,334 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:11:43,916 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:16:11:44,313 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:11:44,314 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:16:11:44,314 DEBUG    [fighter.py:64] Combat ended
2020-11-06:16:11:44,314 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:11:46,360 DEBUG    [bot.py:48] No mobs found
2020-11-06:16:11:46,360 DEBUG    [bot.py:42] Current map (11, -16)
2020-11-06:16:11:46,878 INFO     [bot.py:99] Current map coords: (11, -16)
2020-11-06:16:11:46,878 DEBUG    [bot.py:101] Changing map to destination (11, -17)
2020-11-06:16:11:49,776 INFO     [bot.py:109] Change map took 2.896802799999989
2020-11-06:16:11:50,306 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:11:50,587 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:11:50,588 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:11:51,971 DEBUG    [fighter.py:43] Combat started
2020-11-06:16:11:51,971 INFO     [bot.py:58] Enter combat took: 1.3829007000000217
2020-11-06:16:11:53,604 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:11:53,679 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:11:53,680 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:16:11:53,680 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:11:53,975 DEBUG    [fighter.py:118] path found
2020-11-06:16:11:53,975 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:11:57,575 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:11:57,660 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:11:57,660 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:16:11:57,660 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:11:57,971 DEBUG    [fighter.py:118] path found
2020-11-06:16:11:57,972 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:12:01,561 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:12:01,636 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:12:01,636 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:16:12:01,636 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:12:01,950 DEBUG    [fighter.py:118] path found
2020-11-06:16:12:01,950 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:12:02,729 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:12:04,27 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:12:04,27 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:12:04,27 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:12:04,328 DEBUG    [fighter.py:118] path found
2020-11-06:16:12:04,328 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:12:07,451 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:12:07,523 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:12:07,524 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:12:07,524 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:12:09,904 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:16:12:10,312 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:12:10,312 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:16:12:10,312 DEBUG    [fighter.py:64] Combat ended
2020-11-06:16:12:10,312 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:12:10,985 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:12:10,986 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:12:13,525 DEBUG    [fighter.py:43] Combat started
2020-11-06:16:12:13,525 INFO     [bot.py:58] Enter combat took: 2.5400464999999883
2020-11-06:16:12:15,159 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:12:15,233 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:12:15,233 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:12:15,233 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:12:15,511 DEBUG    [fighter.py:118] path found
2020-11-06:16:12:15,512 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:12:16,443 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:12:18,549 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:16:12:18,929 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:12:18,929 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:16:12:18,929 DEBUG    [fighter.py:64] Combat ended
2020-11-06:16:12:18,929 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:12:19,59 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:12:19,59 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:12:21,417 DEBUG    [fighter.py:43] Combat started
2020-11-06:16:12:21,417 INFO     [bot.py:58] Enter combat took: 2.3572967000000062
2020-11-06:16:12:23,50 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:12:23,125 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:12:23,125 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:16:12:23,125 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:12:24,696 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:12:24,697 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:16:12:24,697 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:12:26,795 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:12:26,795 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:16:12:26,795 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:12:27,66 DEBUG    [fighter.py:118] path found
2020-11-06:16:12:27,67 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:12:27,520 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:12:30,957 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:12:31,33 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:12:31,34 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:12:31,34 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:12:33,481 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:16:12:33,744 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:12:33,744 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:16:12:33,745 DEBUG    [fighter.py:64] Combat ended
2020-11-06:16:12:33,745 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:12:35,794 DEBUG    [bot.py:48] No mobs found
2020-11-06:16:12:35,794 DEBUG    [bot.py:42] Current map (11, -17)
2020-11-06:16:12:36,320 INFO     [bot.py:99] Current map coords: (11, -17)
2020-11-06:16:12:36,320 DEBUG    [bot.py:101] Changing map to destination (10, -17)
2020-11-06:16:12:40,904 INFO     [bot.py:109] Change map took 4.5825444000000175
2020-11-06:16:12:41,427 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:12:41,563 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:12:41,564 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:12:42,822 DEBUG    [fighter.py:43] Combat started
2020-11-06:16:12:42,822 INFO     [bot.py:58] Enter combat took: 1.2571683999999834
2020-11-06:16:12:44,454 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:12:44,535 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:12:44,536 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:16:12:44,536 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:12:44,842 DEBUG    [fighter.py:118] path found
2020-11-06:16:12:44,842 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:12:45,923 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:12:47,735 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:12:47,735 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:16:12:47,735 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:12:48,38 DEBUG    [fighter.py:118] path found
2020-11-06:16:12:48,38 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:12:48,659 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:12:50,437 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:12:50,437 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:12:50,437 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:12:50,717 DEBUG    [fighter.py:118] path found
2020-11-06:16:12:53,347 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:12:53,420 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:12:53,421 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:12:53,421 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:12:53,705 DEBUG    [fighter.py:118] path found
2020-11-06:16:12:53,705 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:12:57,384 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:12:57,458 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:12:57,459 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:12:57,459 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:12:58,10 DEBUG    [fighter.py:118] path found
2020-11-06:16:12:58,10 DEBUG    [fighter.py:121] moving towards target
2020-11-06:16:12:58,501 DEBUG    [fighter.py:124] can hit target
2020-11-06:16:13:01,476 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:16:13:01,905 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:13:01,905 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:16:13:01,905 DEBUG    [fighter.py:64] Combat ended
2020-11-06:16:13:01,905 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:16:13:01,985 DEBUG    [bot.py:39] I found a mob group
2020-11-06:16:13:01,985 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:16:13:04,994 DEBUG    [fighter.py:43] Combat started
2020-11-06:16:13:04,994 INFO     [bot.py:58] Enter combat took: 3.0080382999999813
2020-11-06:16:13:06,626 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:13:06,802 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:13:06,802 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:16:13:06,802 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:13:08,606 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:13:08,606 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:16:13:08,606 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:13:09,872 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:13:09,872 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:16:13:09,872 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:13:13,601 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:16:13:13,678 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:16:13:13,678 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:16:13:13,678 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:16:13:13,979 DEBUG    [fighter.py:118] path found
2020-11-06:16:13:13,979 DEBUG    [fighter.py:121] moving towards target
